date,price,bedrooms,bathrooms,home sqft,lot sqft,floors,condition,year built,street,city,country
2014-06-12 00:00:00,342500.0,3.0,2.0,2080,11375,1.0,3,2002,3322 261st Pl SE,Enumclaw,USA
2014-06-12 00:00:00,860000.0,4.0,3.25,3960,7012,2.0,3,2005,19454 SE 27th Pl,Sammamish,USA
2014-06-12 00:00:00,306000.0,4.0,2.5,2490,8124,2.0,3,2001,29742 129th Pl SE,Auburn,USA
2014-06-12 00:00:00,580000.0,5.0,2.0,2060,6000,2.0,3,1903,2107 NE 55th St,Seattle,USA
2014-06-12 00:00:00,405000.0,3.0,1.0,1330,15678,1.0,3,1984,3009 229th Pl NE,Sammamish,USA
2014-06-12 00:00:00,510000.0,3.0,1.75,1600,19200,1.0,4,1967,13304 69th Ave NE,Kirkland,USA
2014-06-12 00:00:00,173000.0,2.0,1.0,820,10450,1.0,4,1965,10635 SE 196th St,Renton,USA
2014-06-12 00:00:00,210000.0,4.0,1.75,1200,7680,1.0,3,1968,32113 112th Pl SE,Auburn,USA
2014-06-12 00:00:00,445000.0,3.0,1.0,1050,5664,1.0,4,1947,8244 40th Ave NE,Seattle,USA
2014-06-12 00:00:00,585000.0,3.0,2.5,1910,1501,2.5,3,2007,2637 22nd Ave W,Seattle,USA
2014-06-12 00:00:00,381000.0,3.0,1.75,1800,6000,1.0,5,1950,1115 NE 168th St,Shoreline,USA
2014-06-12 00:00:00,890000.0,3.0,2.25,2060,8640,1.0,4,1966,4810 109th Ave NE,Kirkland,USA
2014-06-12 00:00:00,235000.0,3.0,1.75,1840,9697,1.0,4,1985,12034 SE 252 Pl,Kent,USA
2014-06-12 00:00:00,480000.0,3.0,2.5,1250,1103,3.0,3,2005,513 N 46th St,Seattle,USA
2014-06-12 00:00:00,575000.0,2.0,1.0,1510,4032,1.5,3,1935,2002 28th Ave W,Seattle,USA
2014-06-12 00:00:00,350000.0,4.0,2.25,2300,4600,1.5,4,1904,1517 17th Ave S,Seattle,USA
2014-06-12 00:00:00,259000.0,4.0,1.5,1490,7560,2.0,3,1966,25923 13th Ave S,Des Moines,USA
2014-06-12 00:00:00,599000.0,5.0,2.75,2820,4608,1.0,3,1967,306 NW 82nd St,Seattle,USA
2014-06-12 00:00:00,210000.0,4.0,1.5,1130,7840,1.0,4,1970,33818 35th Ave SW,Federal Way,USA
2014-06-12 00:00:00,1184000.0,4.0,2.5,3200,7500,1.5,5,1948,7344 50th Ave NE,Seattle,USA
2014-06-12 00:00:00,545000.0,3.0,1.0,1510,5000,1.5,3,1909,5726 28th Ave NE,Seattle,USA
2014-06-12 00:00:00,299995.0,3.0,2.5,1970,7500,2.0,3,1988,4809 Mill Pond Loop,Auburn,USA
2014-06-12 00:00:00,440000.0,3.0,1.0,1210,5750,1.5,4,1910,7006 46th Ave SW,Seattle,USA
2014-06-12 00:00:00,699000.0,4.0,2.5,3280,27441,2.0,3,1996,7435 245th Way NE,Redmond,USA
2014-06-12 00:00:00,795000.0,3.0,2.0,2420,17859,1.0,5,1979,7215 NE 119th Pl,Kirkland,USA
2014-06-12 00:00:00,445000.0,5.0,1.75,2460,6846,1.5,5,1911,6444 Carleton Ave S,Seattle,USA
2014-06-12 00:00:00,397990.0,3.0,1.0,1180,11862,1.0,4,1948,11739 4th Ave NW,Seattle,USA
2014-06-12 00:00:00,706000.0,3.0,2.75,1900,6400,1.0,5,1942,4324 NE 56th St,Seattle,USA
2014-06-12 00:00:00,363000.0,3.0,3.25,1651,1779,2.0,3,2008,10734 Whitman Ave N,Seattle,USA
2014-06-12 00:00:00,850000.0,4.0,2.25,2130,11843,2.0,4,1972,7490 85th Ave SE,Mercer Island,USA
2014-06-12 00:00:00,620000.0,2.0,1.0,1430,3000,1.5,3,1929,2215 E Miller St,Seattle,USA
2014-06-12 00:00:00,1228000.0,4.0,2.5,5730,44947,2.0,3,1991,20709 SE 4th St,Sammamish,USA
2014-06-12 00:00:00,333000.0,4.0,2.5,1910,9244,1.0,4,1963,5811 NE 6th St,Renton,USA
2014-06-12 00:00:00,743000.0,3.0,1.75,2110,11250,1.0,4,1961,9201-9231 SE 70th Pl,Mercer Island,USA
2014-06-12 00:00:00,448000.0,2.0,1.5,1630,3780,1.0,4,1940,3441 NW 59th St,Seattle,USA
2014-06-12 00:00:00,485000.0,4.0,2.5,2470,35073,2.0,3,1989,17435 SE 329th St,Auburn,USA
2014-06-12 00:00:00,489950.0,4.0,2.25,2640,31941,1.0,4,1986,16915 SE 325th Pl,Auburn,USA
2014-06-12 00:00:00,498500.0,5.0,2.75,2990,7420,2.0,3,1996,4304 NE 7th St,Renton,USA
2014-06-12 00:00:00,531000.0,3.0,2.5,2120,9736,2.0,3,1988,15102 91st Pl NE,Bothell,USA
2014-06-12 00:00:00,670000.0,3.0,2.5,2050,6420,1.0,3,1956,5625 SW Orleans St,Seattle,USA
2014-06-12 00:00:00,310000.0,5.0,3.0,1880,5000,1.0,3,1997,6343 23rd Ave SW,Seattle,USA
2014-06-12 00:00:00,835000.0,3.0,3.0,2790,12523,2.0,4,1977,27231 8th Ave S,Des Moines,USA
2014-06-12 00:00:00,1688000.0,4.0,2.5,3000,7500,2.0,3,1937,3907 48th Ave NE,Seattle,USA
2014-06-12 00:00:00,495000.0,4.0,2.5,2140,7245,2.0,3,2003,633 N 138th St,Seattle,USA
2014-06-12 00:00:00,495000.0,3.0,2.0,1769,9300,1.0,4,1955,531 SW 181st St,Normandy Park,USA
2014-06-12 00:00:00,440000.0,3.0,1.0,1710,6556,1.5,4,1926,12220 Phinney Ave N,Seattle,USA
2014-06-12 00:00:00,280000.0,1.0,0.75,420,6720,1.0,3,1922,5550 17th Ave S,Seattle,USA
2014-06-12 00:00:00,1070000.0,4.0,2.5,3270,35445,2.0,3,1989,6040 164th Ave SE,Bellevue,USA
2014-06-12 00:00:00,1034500.0,4.0,2.5,2370,10858,2.0,3,2003,11034 NE 26th Pl,Bellevue,USA
2014-06-12 00:00:00,248000.0,4.0,2.5,1770,5855,2.0,3,2003,21620 SE 283rd St,Maple Valley,USA
2014-06-12 00:00:00,294000.0,4.0,2.5,2210,8465,1.0,3,1990,512 47th St SE,Auburn,USA
2014-06-12 00:00:00,561000.0,3.0,2.25,1710,4140,2.0,3,2004,2037 Larchmount Dr NE,Issaquah,USA
2014-06-12 00:00:00,656500.0,4.0,2.0,2710,4750,1.0,4,1919,6326 21st Ave NE,Seattle,USA
2014-06-12 00:00:00,660000.0,3.0,3.0,2340,2970,2.0,5,1925,743 N 80th St,Seattle,USA
2014-06-12 00:00:00,370000.0,2.0,1.0,1220,17172,1.0,4,1947,13314 NE 104th St,Kirkland,USA
2014-06-12 00:00:00,349950.0,3.0,1.0,1060,9525,1.0,3,1966,17129 NE 95th St,Redmond,USA
2014-06-12 00:00:00,223000.0,2.0,1.0,910,9869,1.0,3,1957,11644 SE 163rd St,Renton,USA
2014-06-12 00:00:00,560000.0,4.0,1.75,1880,3880,1.5,4,1944,325 NW 48th St,Seattle,USA
2014-06-12 00:00:00,594000.0,4.0,1.75,1870,5200,2.0,4,1937,7542 42nd Ave NE,Seattle,USA
2014-06-12 00:00:00,600000.0,3.0,2.25,1480,5400,2.0,4,1914,816 Martin Luther King Jr Way,Seattle,USA
2014-06-12 00:00:00,315000.0,3.0,2.5,1880,7000,2.0,3,1993,11718 SE 203rd St,Kent,USA
2014-06-12 00:00:00,430000.0,4.0,1.75,1890,6000,1.0,4,1947,13524 22nd Ave NE,Seattle,USA
2014-06-12 00:00:00,440000.0,3.0,2.75,1560,7392,1.0,5,1972,15118 119th Ave NE,Kirkland,USA
2014-06-12 00:00:00,312500.0,2.0,1.5,1070,1200,2.0,3,1999,9404 Linden Ave N,Seattle,USA
2014-06-12 00:00:00,1240000.0,5.0,4.0,4410,14380,2.0,3,2006,16416 NE 40th St,Redmond,USA
2014-06-12 00:00:00,300000.0,3.0,3.25,1470,1235,2.0,3,2008,5338 15th Ave S,Seattle,USA
2014-06-12 00:00:00,680000.0,3.0,2.5,2570,3600,2.5,3,2007,1474-1476 29th Pl NE,Issaquah,USA
2014-06-12 00:00:00,336750.0,2.0,2.25,1170,1011,2.0,3,2009,2277 NW Hidden Ln,Issaquah,USA
2014-06-13 00:00:00,822500.0,5.0,3.5,2320,4960,2.0,5,1926,512 N 65th St,Seattle,USA
2014-06-13 00:00:00,589000.0,4.0,3.0,2440,9600,2.0,5,1961,11611 106th Ave NE,Kirkland,USA
2014-06-13 00:00:00,863000.0,4.0,2.5,4120,22370,2.0,3,1997,1571 237th Ct NE,Sammamish,USA
2014-06-13 00:00:00,210000.0,2.0,1.75,1440,5680,1.0,4,1978,24429 12th Ave S,Des Moines,USA
2014-06-13 00:00:00,206135.0,3.0,1.0,1340,11070,1.0,4,1978,12129 SE 277th Pl,Kent,USA
2014-06-13 00:00:00,1125000.0,6.0,3.75,3010,4360,2.0,3,2014,8016 Meridian Ave N,Seattle,USA
2014-06-13 00:00:00,285000.0,3.0,1.75,1840,8601,1.0,3,1905,7339 46th Ave S,Seattle,USA
2014-06-13 00:00:00,230000.0,2.0,1.0,930,7550,1.0,3,1986,13008 23rd Ave S,SeaTac,USA
2014-06-13 00:00:00,845000.0,4.0,2.75,4070,115434,2.0,3,2002,12810 440th Pl SE,North Bend,USA
2014-06-13 00:00:00,350000.0,3.0,1.75,1820,9545,1.0,3,1976,3037 NE 205th St,Lake Forest Park,USA
2014-06-13 00:00:00,304000.0,3.0,1.0,1280,8184,1.5,4,1947,16225 10th Ave NE,Shoreline,USA
2014-06-13 00:00:00,370000.0,2.0,1.0,900,4600,1.0,3,1951,307 NW 87th St,Seattle,USA
2014-06-13 00:00:00,810000.0,3.0,1.75,1980,13503,1.0,4,1952,2622 W Lake Sammamish Pkwy SE,Bellevue,USA
2014-06-13 00:00:00,440000.0,4.0,2.25,2010,7575,1.0,3,1974,14450 105th Ct NE,Kirkland,USA
2014-06-13 00:00:00,1030000.0,4.0,2.5,2750,4800,2.0,3,1905,5700-5798 Wallingford Ave N,Seattle,USA
2014-06-13 00:00:00,775000.0,4.0,2.0,3140,10875,1.0,3,1939,3704 W Lawton St,Seattle,USA
2014-06-13 00:00:00,1335000.0,5.0,2.25,4200,5800,2.5,4,1906,1024 15th Ave E,Seattle,USA
2014-06-13 00:00:00,235000.0,3.0,1.75,1900,8540,1.0,3,1980,13002 23rd Ave S,SeaTac,USA
2014-06-13 00:00:00,499950.0,3.0,1.0,1830,3000,1.5,3,1926,611 N 46th St,Seattle,USA
2014-06-13 00:00:00,622500.0,5.0,2.75,3320,23760,2.0,4,1975,14523 NE 169th St,Woodinville,USA
2014-06-13 00:00:00,300000.0,4.0,2.5,2700,10814,1.0,4,1966,12235 SE 259th Pl,Kent,USA
2014-06-13 00:00:00,205000.0,3.0,1.0,1290,6566,1.0,5,1976,33601-33799 35th Ave SW,Federal Way,USA
2014-06-13 00:00:00,435000.0,3.0,1.75,1500,8173,1.0,3,1997,8528 NE 142nd St,Kirkland,USA
2014-06-13 00:00:00,697000.0,4.0,2.75,3650,48351,1.5,4,1978,18534 186th Pl NE,Woodinville,USA
2014-06-13 00:00:00,153000.0,3.0,1.0,1270,6405,1.5,3,1944,12015 75th Ave S,Seattle,USA
2014-06-13 00:00:00,454000.0,4.0,2.25,2630,39000,2.0,3,1979,14404 SE 216th St,Kent,USA
2014-06-13 00:00:00,345000.0,2.0,1.5,1800,26615,1.0,5,1987,33336-33412 E Lake Holm Dr SE,Auburn,USA
2014-06-13 00:00:00,585000.0,3.0,1.0,1870,2807,1.5,4,1927,111 NW 53rd St,Seattle,USA
2014-06-13 00:00:00,380000.0,4.0,2.5,2540,6365,2.0,3,2000,2107 Davis Ave S,Renton,USA
2014-06-13 00:00:00,250600.0,4.0,2.5,1930,8660,1.0,3,1981,2025 W St NW,Auburn,USA
2014-06-13 00:00:00,890000.0,4.0,2.25,2770,13500,2.0,3,1974,6701 81st Ave SE,Mercer Island,USA
2014-06-13 00:00:00,370000.0,4.0,2.5,2220,5338,2.0,3,2001,5127 NE 4th Pl,Renton,USA
2014-06-13 00:00:00,369500.0,3.0,1.5,1650,9957,1.0,4,1961,14001 28th Ave NE,Seattle,USA
2014-06-13 00:00:00,883000.0,4.0,2.5,3670,54450,2.0,3,1999,1227 243rd Ave NE,Sammamish,USA
2014-06-13 00:00:00,950000.0,4.0,2.5,3770,35081,2.0,3,1989,10326 216th Ct NE,Redmond,USA
2014-06-13 00:00:00,615000.0,3.0,1.75,2350,20820,1.0,4,1978,7-19 210th Pl NE,Sammamish,USA
2014-06-13 00:00:00,305000.0,3.0,1.5,1210,5240,1.0,4,1983,5445 17th Ave SW,Seattle,USA
2014-06-13 00:00:00,590000.0,4.0,2.5,2010,7972,2.0,4,1989,3419 241st Pl SE,Issaquah,USA
2014-06-13 00:00:00,485000.0,3.0,2.5,1580,6065,2.0,3,1985,24025 SE 42nd St,Issaquah,USA
2014-06-13 00:00:00,215000.0,2.0,1.0,710,7200,1.0,3,1943,7027 S 125th St,Seattle,USA
2014-06-13 00:00:00,430000.0,3.0,2.0,1910,5040,1.5,3,1971,2415 209th Ave NE,Sammamish,USA
2014-06-13 00:00:00,324900.0,4.0,2.5,1880,7965,2.0,3,2000,21661 SE 265th Way,Maple Valley,USA
2014-06-13 00:00:00,849900.0,2.0,2.0,2280,641203,2.0,3,1990,9326 SW 216th St,Vashon,USA
2014-06-13 00:00:00,975000.0,5.0,2.75,3100,10014,1.0,4,1973,9340 Mercerwood Dr,Mercer Island,USA
2014-06-13 00:00:00,910000.0,5.0,2.5,2350,4000,2.0,3,1993,2807 E Aloha St,Seattle,USA
2014-06-13 00:00:00,459950.0,3.0,1.75,1850,6869,1.0,5,1919,2221 SW 154th St,Burien,USA
2014-06-13 00:00:00,325000.0,3.0,2.5,2070,8337,2.0,3,1997,26300-26398 124th Ave SE,Kent,USA
2014-06-13 00:00:00,513000.0,4.0,2.75,2020,7070,1.0,5,1958,9226 36th Ave SW,Seattle,USA
2014-06-13 00:00:00,475000.0,3.0,2.25,1580,12177,1.0,3,1981,22013 NE 18th St,Sammamish,USA
2014-06-13 00:00:00,419000.0,4.0,2.5,2690,7947,2.0,3,1993,14114 SE 198th St,Renton,USA
2014-06-13 00:00:00,760000.0,4.0,2.5,2420,10285,1.0,3,1958,12849 Shorecrest Dr SW,Burien,USA
2014-06-13 00:00:00,1120000.0,5.0,1.5,2540,6660,2.0,4,1954,9827 47th Ave SW,Seattle,USA
2014-06-13 00:00:00,129000.0,2.0,1.0,1150,30184,1.0,3,1950,17029 106th Ave SE,Renton,USA
2014-06-13 00:00:00,725000.0,5.0,2.5,3210,12000,1.0,4,1968,14404 NE 11th Pl,Bellevue,USA
2014-06-13 00:00:00,580000.0,3.0,2.5,2040,4627,2.0,3,1992,17422 NE 28th St,Redmond,USA
2014-06-13 00:00:00,385000.0,3.0,2.25,1920,4833,1.0,4,1921,10559 Evanston Ave N,Seattle,USA
2014-06-13 00:00:00,265000.0,4.0,1.75,1900,10588,1.0,5,1958,1310 22nd St SE,Auburn,USA
2014-06-13 00:00:00,1735000.0,3.0,2.5,4310,32093,1.5,5,1982,18401 17th Ave NW,Shoreline,USA
2014-06-13 00:00:00,330000.0,3.0,2.5,1070,1155,2.0,3,2005,4536 42nd Ave SW,Seattle,USA
2014-06-13 00:00:00,665000.0,4.0,2.5,2790,43091,2.0,4,1989,20324 194th Pl NE,Woodinville,USA
2014-06-13 00:00:00,799000.0,3.0,2.5,2860,4442,2.0,3,2000,4432 30th Ave W,Seattle,USA
2014-06-13 00:00:00,589000.0,3.0,2.0,2250,8800,1.0,4,1925,3406 60th Ave SW,Seattle,USA
2014-06-13 00:00:00,1695000.0,2.0,2.25,3170,3000,2.0,5,1900,308 Prospect St,Seattle,USA
2014-06-13 00:00:00,538000.0,3.0,1.0,1460,7200,1.0,3,1906,8018 Wallingford Ave N,Seattle,USA
2014-06-13 00:00:00,530100.0,3.0,1.0,1540,3399,1.5,3,1926,123 NW 78th St,Seattle,USA
2014-06-13 00:00:00,718500.0,3.0,2.0,2910,6600,2.0,4,1900,3959 S Ferdinand St,Seattle,USA
2014-06-13 00:00:00,299000.0,3.0,1.75,1180,13927,1.0,5,1962,18438 SE 135th St,Renton,USA
2014-06-13 00:00:00,556000.0,3.0,1.75,1640,7437,1.0,3,1948,7736 38th Ave SW,Seattle,USA
2014-06-13 00:00:00,171000.0,4.0,2.0,1520,19672,1.0,3,1920,15014 42nd Ave S,Tukwila,USA
2014-06-13 00:00:00,540000.0,5.0,3.0,3610,9775,2.0,3,2003,24760 SE 276th Pl,Maple Valley,USA
2014-06-13 00:00:00,250000.0,3.0,2.25,1400,3814,2.0,3,2012,19521 SE 271st Pl,Covington,USA
2014-06-13 00:00:00,795000.0,4.0,3.5,3200,3250,2.0,3,2007,2500 22nd Ct NE,Issaquah,USA
2014-06-13 00:00:00,575000.0,3.0,3.0,1384,1287,2.0,3,2006,1128 10th Ave E,Seattle,USA
2014-06-13 00:00:00,379500.0,3.0,2.25,1410,1287,2.0,3,2005,2082 NW Boulder Way Dr,Issaquah,USA
2014-06-13 00:00:00,385000.0,4.0,2.5,2050,5276,2.0,3,2006,5115 NE 5th Pl,Renton,USA
2014-06-13 00:00:00,415500.0,4.0,2.5,1750,4779,2.0,3,2009,8019 NE 183rd St,Kenmore,USA
2014-06-14 00:00:00,397500.0,3.0,2.0,1510,6710,1.0,3,1972,9325 NE 133rd St,Kirkland,USA
2014-06-14 00:00:00,530000.0,3.0,2.5,1930,7214,2.0,3,2005,1901 NE 125th St,Seattle,USA
2014-06-14 00:00:00,883000.0,4.0,2.5,2960,41656,2.0,3,1985,14369 155th Ave NE,Woodinville,USA
2014-06-14 00:00:00,850000.0,5.0,2.75,2920,11880,1.0,5,1968,1498 Hillside Dr SE,Issaquah,USA
2014-06-14 00:00:00,496752.0,2.0,1.0,1980,5000,1.0,4,1923,1908 29th Ave S,Seattle,USA
2014-06-14 00:00:00,330000.0,3.0,1.75,1430,8865,1.0,3,1950,2704 NE 144th St,Seattle,USA
2014-06-14 00:00:00,735000.0,4.0,2.75,2450,4187,2.0,3,2010,1750 10th Ave NE,Issaquah,USA
2014-06-14 00:00:00,525000.0,4.0,2.75,2360,4924,2.0,3,2008,20012 79th Ave NE,Kenmore,USA
2014-06-15 00:00:00,269950.0,3.0,2.5,1890,4838,2.0,3,2002,4295 S 137th St,Tukwila,USA
2014-06-15 00:00:00,650000.0,3.0,1.75,2140,9484,1.0,3,1953,1411 112th Ave NE,Bellevue,USA
2014-06-15 00:00:00,520500.0,3.0,2.0,1900,8100,1.0,4,1940,834 NE 97th St,Seattle,USA
2014-06-15 00:00:00,652500.0,4.0,2.5,2700,9122,2.0,3,1990,25956 SE 37th Way,Issaquah,USA
2014-06-15 00:00:00,506000.0,5.0,3.0,2430,8000,1.0,4,1957,16437 SE 8th St,Bellevue,USA
2014-06-15 00:00:00,416000.0,3.0,1.0,1110,12150,1.0,4,1957,717 164th Ave SE,Bellevue,USA
2014-06-16 00:00:00,500000.0,4.0,2.75,2280,15347,1.0,5,1960,9007 132nd Pl SE,Newcastle,USA
2014-06-16 00:00:00,460000.0,3.0,1.75,1550,4708,1.0,4,1949,6503 39th Ave NE,Seattle,USA
2014-06-16 00:00:00,371025.0,3.0,2.0,1530,8925,1.0,3,1977,10536 NE 148th Ct,Bothell,USA
2014-06-16 00:00:00,576000.0,4.0,2.5,2440,28405,2.0,3,2002,15125 78th Ave NE,Kenmore,USA
2014-06-16 00:00:00,353500.0,4.0,2.25,1760,9602,2.0,3,1987,13738 SE 199th Pl,Renton,USA
2014-06-16 00:00:00,1735000.0,4.0,2.25,3040,5000,2.0,4,1926,3907 47th Ave NE,Seattle,USA
2014-06-16 00:00:00,183000.0,3.0,1.75,1070,8100,1.0,4,1957,704 26th St SE,Auburn,USA
2014-06-16 00:00:00,763101.0,3.0,1.75,1990,5560,1.0,4,1939,4811-4815 38th Ave NE,Seattle,USA
2014-06-16 00:00:00,460000.0,2.0,1.5,1090,4000,1.0,3,1951,2646 48th Ave SW,Seattle,USA
2014-06-16 00:00:00,825000.0,4.0,1.5,1890,6938,1.5,3,1919,1529 45th Ave SW,Seattle,USA
2014-06-16 00:00:00,265000.0,3.0,1.0,1000,9150,1.0,3,1969,16206 SE 134th St,Renton,USA
2014-06-16 00:00:00,295000.0,3.0,1.75,1770,8235,1.0,3,1960,455 S 190th St,Burien,USA
2014-06-16 00:00:00,418000.0,4.0,3.0,2360,6250,1.0,3,1960,9957 Rainier Ave S,Seattle,USA
2014-06-16 00:00:00,554000.0,3.0,3.5,3380,108900,2.0,3,1999,19000 196th Ave SE,Renton,USA
2014-06-16 00:00:00,534500.0,3.0,2.5,1700,3150,2.0,3,2005,2493 NE Laurel Crest Ln,Issaquah,USA
2014-06-16 00:00:00,690000.0,2.0,1.75,1600,4000,1.0,5,1918,2505 E Calhoun St,Seattle,USA
2014-06-16 00:00:00,530000.0,4.0,2.5,2050,6360,2.0,3,1988,24610 SE 45th Way,Issaquah,USA
2014-06-16 00:00:00,357186.0,2.0,1.75,1210,1040,2.0,3,2014,2520 Mulberry Walk NE,Issaquah,USA
2014-06-16 00:00:00,300000.0,5.0,3.0,1940,6355,1.0,3,2007,11720 8th Ave S,Seattle,USA
2014-06-16 00:00:00,304000.0,4.0,2.0,1810,8750,1.0,2,1967,12727 SE 191st Pl,Renton,USA
2014-06-16 00:00:00,385000.0,4.0,1.75,1690,4080,1.0,4,1984,3405 35th Ave S,Seattle,USA
2014-06-16 00:00:00,415000.0,4.0,2.0,1800,2970,1.0,4,1923,7502 15th Ave NE,Seattle,USA
2014-06-16 00:00:00,963000.0,4.0,3.5,3280,6603,2.0,3,2007,16030 SE 45th Pl,Bellevue,USA
2014-06-16 00:00:00,792500.0,4.0,2.5,4290,175421,2.0,3,2004,26735 SE 271st St,Ravensdale,USA
2014-06-16 00:00:00,309212.0,3.0,1.75,1150,9600,1.0,3,1979,42511 SE 175th Pl,North Bend,USA
2014-06-16 00:00:00,235000.0,2.0,1.5,880,1805,2.0,3,1999,10546 Stone Ave N,Seattle,USA
2014-06-16 00:00:00,667000.0,3.0,1.5,1720,8100,2.0,3,1907,3239 NW 64th St,Seattle,USA
2014-06-16 00:00:00,470000.0,3.0,1.5,1510,8000,1.0,4,1956,2559 155th Ave SE,Bellevue,USA
2014-06-16 00:00:00,375000.0,4.0,2.0,1240,3000,1.0,3,1908,549 27th Ave,Seattle,USA
2014-06-16 00:00:00,410000.0,4.0,2.0,1580,9581,1.0,3,1953,10221 132nd Ave NE,Kirkland,USA
2014-06-16 00:00:00,566000.0,4.0,2.25,2170,7737,2.0,3,1987,23238 NE 29th Ct,Sammamish,USA
2014-06-16 00:00:00,680000.0,4.0,2.75,2500,4950,2.0,3,2010,11000 243rd Ave NE,Redmond,USA
2014-06-16 00:00:00,332000.0,1.0,1.0,960,2640,1.0,3,1908,2919 E Harrison St,Seattle,USA
2014-06-16 00:00:00,902000.0,4.0,2.5,3030,8507,2.0,3,2003,6909 123rd Ave NE,Kirkland,USA
2014-06-16 00:00:00,500000.0,3.0,1.75,1540,10800,1.0,5,1947,3718 88th Ave SE,Mercer Island,USA
2014-06-16 00:00:00,445000.0,3.0,1.75,1890,32340,1.5,3,1976,21236 Tramp Harbor Rd SW,Vashon,USA
2014-06-16 00:00:00,825000.0,4.0,2.5,2810,9800,1.0,4,1973,14312 SE 45th St,Bellevue,USA
2014-06-16 00:00:00,1095000.0,4.0,4.0,3530,8400,2.0,5,1958,2420 30th Ave W,Seattle,USA
2014-06-16 00:00:00,277000.0,3.0,1.0,1100,8536,1.0,4,1957,9615 58th Ave S,Seattle,USA
2014-06-16 00:00:00,545000.0,3.0,2.5,1940,9775,1.0,3,1975,12710 89th Pl NE,Kirkland,USA
2014-06-16 00:00:00,435000.0,3.0,2.5,2300,9521,2.0,3,2003,16023 271st Pl NE,Duvall,USA
2014-06-16 00:00:00,638000.0,3.0,2.5,2110,3600,2.0,3,2005,6533 193rd Pl NE,Redmond,USA
2014-06-16 00:00:00,418000.0,4.0,1.5,1220,10580,1.0,3,1965,1212 168th Ave NE,Bellevue,USA
2014-06-16 00:00:00,499000.0,3.0,1.75,1750,12325,1.0,4,1968,16618 NE 91st St,Redmond,USA
2014-06-16 00:00:00,150000.0,3.0,1.5,1230,8056,1.0,4,1949,1432 S 129th St,Burien,USA
2014-06-16 00:00:00,759950.0,3.0,2.5,3100,23790,2.0,3,2002,2328 246th Ave SE,Sammamish,USA
2014-06-16 00:00:00,427000.0,3.0,2.5,1830,65340,1.0,3,1991,44218 SE 161st Pl,North Bend,USA
2014-06-16 00:00:00,632500.0,5.0,2.5,2640,7096,2.0,3,2003,9181 226th Pl NE,Redmond,USA
2014-06-16 00:00:00,660000.0,6.0,1.75,1840,2774,1.0,3,1900,220 17th Ave,Seattle,USA
2014-06-16 00:00:00,862000.0,4.0,2.5,3190,14565,2.0,3,1990,12623 198th Dr NE,Woodinville,USA
2014-06-16 00:00:00,524000.0,2.0,1.0,1120,2000,1.5,3,1910,159 Fulton St,Seattle,USA
2014-06-16 00:00:00,470000.0,3.0,1.5,1760,6723,1.0,3,1958,5624 Wilson Ave S,Seattle,USA
2014-06-16 00:00:00,385000.0,3.0,2.0,1590,9912,2.0,3,2000,7612 SW 258th Ct,Vashon,USA
2014-06-16 00:00:00,575000.0,4.0,2.5,2120,9603,2.0,3,1985,460 Indigo Pl NW,Issaquah,USA
2014-06-16 00:00:00,220000.0,4.0,2.5,2240,9826,1.0,4,1988,2410 SW 323rd St,Federal Way,USA
2014-06-16 00:00:00,460000.0,2.0,1.0,890,2100,1.0,4,1919,4008 2nd Ave NW,Seattle,USA
2014-06-16 00:00:00,1712500.0,3.0,3.25,2940,5432,3.0,4,1978,150 Highland Dr,Seattle,USA
2014-06-16 00:00:00,175000.0,3.0,1.5,1220,7300,1.0,3,1973,4342 S 299th St,Auburn,USA
2014-06-16 00:00:00,465000.0,3.0,2.25,2670,7500,1.0,4,1966,15800-15898 15th Ave SW,Burien,USA
2014-06-16 00:00:00,552000.0,3.0,1.0,1120,2300,1.0,4,1912,7002 22nd Ave NW,Seattle,USA
2014-06-16 00:00:00,565000.0,4.0,2.75,3130,139392,2.0,4,1981,27705 114th Ave SE,Kent,USA
2014-06-16 00:00:00,518000.0,4.0,2.5,1740,7500,1.0,4,1976,10342 162nd Pl NE,Redmond,USA
2014-06-16 00:00:00,899950.0,4.0,3.5,3290,5414,2.0,3,2006,11672 91st Pl NE,Kirkland,USA
2014-06-16 00:00:00,373000.0,3.0,1.0,1770,5720,1.5,4,1926,5232 36th Ave SW,Seattle,USA
2014-06-16 00:00:00,385000.0,4.0,2.5,2960,5054,2.0,3,2006,26920 229th Pl SE,Maple Valley,USA
2014-06-16 00:00:00,245000.0,2.0,1.0,1200,4880,1.0,3,1943,8421 8th Ave SW,Seattle,USA
2014-06-16 00:00:00,375000.0,4.0,2.0,2400,6000,2.0,3,1913,9801-9999 NE 183rd St,Bothell,USA
2014-06-16 00:00:00,699850.0,4.0,3.5,2690,6164,2.0,3,2002,1010 274th Way SE,Sammamish,USA
2014-06-16 00:00:00,450000.0,6.0,2.25,3550,11780,1.0,4,1948,12722 15th Ave NE,Seattle,USA
2014-06-16 00:00:00,455000.0,2.0,1.5,1310,12196,1.5,3,1970,16326 NE 43rd Ct,Redmond,USA
2014-06-16 00:00:00,650000.0,4.0,2.75,2610,4160,3.0,5,1910,118 N 84th St,Seattle,USA
2014-06-16 00:00:00,378000.0,5.0,2.5,2760,8015,1.0,4,1960,13327 30th Ave NE,Seattle,USA
2014-06-16 00:00:00,220000.0,3.0,2.0,1410,7998,1.0,4,1940,11851 44th Pl S,Tukwila,USA
